,image_url,Id,Names,Type1,Type2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed
852,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-average.png,0711,Gourgeist Average Size,Ghost,Grass,494,65,90,122,58,75,84
853,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-small.png,0711,Gourgeist Small Size,Ghost,Grass,494,55,85,122,58,75,99
854,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-large.png,0711,Gourgeist Large Size,Ghost,Grass,494,75,95,122,58,75,69
855,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-super.png,0711,Gourgeist Super Size,Ghost,Grass,494,85,100,122,58,75,54
856,https://img.pokemondb.net/sprites/sword-shield/icon/bergmite.png,0712,Bergmite,Ice,,304,55,69,85,32,35,28
857,https://img.pokemondb.net/sprites/sword-shield/icon/avalugg.png,0713,Avalugg,Ice,,514,95,117,184,44,46,28
858,https://img.pokemondb.net/sprites/scarlet-violet/icon/avalugg-hisuian.png,0713,Avalugg Hisuian Avalugg,Ice,Rock,514,95,127,184,34,36,38
859,https://img.pokemondb.net/sprites/sword-shield/icon/noibat.png,0714,Noibat,Flying,Dragon,245,40,30,35,45,40,55
860,https://img.pokemondb.net/sprites/sword-shield/icon/noivern.png,0715,Noivern,Flying,Dragon,535,85,70,80,97,80,123
861,https://img.pokemondb.net/sprites/sword-shield/icon/xerneas.png,0716,Xerneas,Fairy,,680,126,131,95,131,98,99
862,https://img.pokemondb.net/sprites/sword-shield/icon/yveltal.png,0717,Yveltal,Dark,Flying,680,126,131,95,131,98,99
863,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-50.png,0718,Zygarde 50% Forme,Dragon,Ground,600,108,100,121,81,95,95
864,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-10.png,0718,Zygarde 10% Forme,Dragon,Ground,486,54,100,71,61,85,115
865,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-complete.png,0718,Zygarde Complete Forme,Dragon,Ground,708,216,100,121,91,95,85
866,https://img.pokemondb.net/sprites/sword-shield/icon/diancie.png,0719,Diancie,Rock,Fairy,600,50,100,150,100,150,50
867,https://img.pokemondb.net/sprites/sword-shield/icon/diancie-mega.png,0719,Diancie Mega Diancie,Rock,Fairy,700,50,160,110,160,110,110
868,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-confined.png,0720,Hoopa Hoopa Confined,Psychic,Ghost,600,80,110,60,150,130,70
869,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-unbound.png,0720,Hoopa Hoopa Unbound,Psychic,Dark,680,80,160,60,170,130,80
870,https://img.pokemondb.net/sprites/sword-shield/icon/volcanion.png,0721,Volcanion,Fire,Water,600,80,110,120,130,90,70
871,https://img.pokemondb.net/sprites/sword-shield/icon/rowlet.png,0722,Rowlet,Grass,Flying,320,68,55,55,50,50,42
872,https://img.pokemondb.net/sprites/sword-shield/icon/dartrix.png,0723,Dartrix,Grass,Flying,420,78,75,75,70,70,52
873,https://img.pokemondb.net/sprites/sword-shield/icon/decidueye.png,0724,Decidueye,Grass,Ghost,530,78,107,75,100,100,70
874,https://img.pokemondb.net/sprites/scarlet-violet/icon/decidueye-hisuian.png,0724,Decidueye Hisuian Decidueye,Grass,Fighting,530,88,112,80,95,95,60
875,https://img.pokemondb.net/sprites/sword-shield/icon/litten.png,0725,Litten,Fire,,320,45,65,40,60,40,70
876,https://img.pokemondb.net/sprites/sword-shield/icon/torracat.png,0726,Torracat,Fire,,420,65,85,50,80,50,90
877,https://img.pokemondb.net/sprites/sword-shield/icon/incineroar.png,0727,Incineroar,Fire,Dark,530,95,115,90,80,90,60
878,https://img.pokemondb.net/sprites/sword-shield/icon/popplio.png,0728,Popplio,Water,,320,50,54,54,66,56,40
879,https://img.pokemondb.net/sprites/sword-shield/icon/brionne.png,0729,Brionne,Water,,420,60,69,69,91,81,50
880,https://img.pokemondb.net/sprites/sword-shield/icon/primarina.png,0730,Primarina,Water,Fairy,530,80,74,74,126,116,60
881,https://img.pokemondb.net/sprites/sword-shield/icon/pikipek.png,0731,Pikipek,Normal,Flying,265,35,75,30,30,30,65
882,https://img.pokemondb.net/sprites/sword-shield/icon/trumbeak.png,0732,Trumbeak,Normal,Flying,355,55,85,50,40,50,75
883,https://img.pokemondb.net/sprites/sword-shield/icon/toucannon.png,0733,Toucannon,Normal,Flying,485,80,120,75,75,75,60
884,https://img.pokemondb.net/sprites/sword-shield/icon/yungoos.png,0734,Yungoos,Normal,,253,48,70,30,30,30,45
885,https://img.pokemondb.net/sprites/sword-shield/icon/gumshoos.png,0735,Gumshoos,Normal,,418,88,110,60,55,60,45
886,https://img.pokemondb.net/sprites/sword-shield/icon/grubbin.png,0736,Grubbin,Bug,,300,47,62,45,55,45,46
887,https://img.pokemondb.net/sprites/sword-shield/icon/charjabug.png,0737,Charjabug,Bug,Electric,400,57,82,95,55,75,36
888,https://img.pokemondb.net/sprites/sword-shield/icon/vikavolt.png,0738,Vikavolt,Bug,Electric,500,77,70,90,145,75,43
889,https://img.pokemondb.net/sprites/sword-shield/icon/crabrawler.png,0739,Crabrawler,Fighting,,338,47,82,57,42,47,63
890,https://img.pokemondb.net/sprites/sword-shield/icon/crabominable.png,0740,Crabominable,Fighting,Ice,478,97,132,77,62,67,43
891,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-baile.png,0741,Oricorio Baile Style,Fire,Flying,476,75,70,70,98,70,93
892,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pom-pom.png,0741,Oricorio Pom-Pom Style,Electric,Flying,476,75,70,70,98,70,93
893,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pau.png,0741,Oricorio Pa'u Style,Psychic,Flying,476,75,70,70,98,70,93
894,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-sensu.png,0741,Oricorio Sensu Style,Ghost,Flying,476,75,70,70,98,70,93
895,https://img.pokemondb.net/sprites/sword-shield/icon/cutiefly.png,0742,Cutiefly,Bug,Fairy,304,40,45,40,55,40,84
896,https://img.pokemondb.net/sprites/sword-shield/icon/ribombee.png,0743,Ribombee,Bug,Fairy,464,60,55,60,95,70,124
897,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff.png,0744,Rockruff,Rock,,280,45,65,40,30,40,60
898,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff-own-tempo.png,0744,Rockruff Own Tempo Rockruff,Rock,,280,45,65,40,30,40,60
899,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-midday.png,0745,Lycanroc Midday Form,Rock,,487,75,115,65,55,65,112
900,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-midnight.png,0745,Lycanroc Midnight Form,Rock,,487,85,115,75,55,75,82
901,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-dusk.png,0745,Lycanroc Dusk Form,Rock,,487,75,117,65,55,65,110
902,https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-solo.png,0746,Wishiwashi Solo Form,Water,,175,45,20,20,25,25,40
903,https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-school.png,0746,Wishiwashi School Form,Water,,620,45,140,130,140,135,30
904,https://img.pokemondb.net/sprites/sword-shield/icon/mareanie.png,0747,Mareanie,Poison,Water,305,50,53,62,43,52,45
905,https://img.pokemondb.net/sprites/sword-shield/icon/toxapex.png,0748,Toxapex,Poison,Water,495,50,63,152,53,142,35
906,https://img.pokemondb.net/sprites/sword-shield/icon/mudbray.png,0749,Mudbray,Ground,,385,70,100,70,45,55,45
907,https://img.pokemondb.net/sprites/sword-shield/icon/mudsdale.png,0750,Mudsdale,Ground,,500,100,125,100,55,85,35
908,https://img.pokemondb.net/sprites/sword-shield/icon/dewpider.png,0751,Dewpider,Water,Bug,269,38,40,52,40,72,27
909,https://img.pokemondb.net/sprites/sword-shield/icon/araquanid.png,0752,Araquanid,Water,Bug,454,68,70,92,50,132,42
910,https://img.pokemondb.net/sprites/sword-shield/icon/fomantis.png,0753,Fomantis,Grass,,250,40,55,35,50,35,35
911,https://img.pokemondb.net/sprites/sword-shield/icon/lurantis.png,0754,Lurantis,Grass,,480,70,105,90,80,90,45
912,https://img.pokemondb.net/sprites/sword-shield/icon/morelull.png,0755,Morelull,Grass,Fairy,285,40,35,55,65,75,15
913,https://img.pokemondb.net/sprites/sword-shield/icon/shiinotic.png,0756,Shiinotic,Grass,Fairy,405,60,45,80,90,100,30
914,https://img.pokemondb.net/sprites/sword-shield/icon/salandit.png,0757,Salandit,Poison,Fire,320,48,44,40,71,40,77
915,https://img.pokemondb.net/sprites/sword-shield/icon/salazzle.png,0758,Salazzle,Poison,Fire,480,68,64,60,111,60,117
916,https://img.pokemondb.net/sprites/sword-shield/icon/stufful.png,0759,Stufful,Normal,Fighting,340,70,75,50,45,50,50
917,https://img.pokemondb.net/sprites/sword-shield/icon/bewear.png,0760,Bewear,Normal,Fighting,500,120,125,80,55,60,60
918,https://img.pokemondb.net/sprites/sword-shield/icon/bounsweet.png,0761,Bounsweet,Grass,,210,42,30,38,30,38,32
919,https://img.pokemondb.net/sprites/sword-shield/icon/steenee.png,0762,Steenee,Grass,,290,52,40,48,40,48,62
920,https://img.pokemondb.net/sprites/sword-shield/icon/tsareena.png,0763,Tsareena,Grass,,510,72,120,98,50,98,72
921,https://img.pokemondb.net/sprites/sword-shield/icon/comfey.png,0764,Comfey,Fairy,,485,51,52,90,82,110,100
922,https://img.pokemondb.net/sprites/sword-shield/icon/oranguru.png,0765,Oranguru,Normal,Psychic,490,90,60,80,90,110,60
923,https://img.pokemondb.net/sprites/sword-shield/icon/passimian.png,0766,Passimian,Fighting,,490,100,120,90,40,60,80
924,https://img.pokemondb.net/sprites/sword-shield/icon/wimpod.png,0767,Wimpod,Bug,Water,230,25,35,40,20,30,80
925,https://img.pokemondb.net/sprites/sword-shield/icon/golisopod.png,0768,Golisopod,Bug,Water,530,75,125,140,60,90,40
926,https://img.pokemondb.net/sprites/sword-shield/icon/sandygast.png,0769,Sandygast,Ghost,Ground,320,55,55,80,70,45,15
927,https://img.pokemondb.net/sprites/sword-shield/icon/palossand.png,0770,Palossand,Ghost,Ground,480,85,75,110,100,75,35
928,https://img.pokemondb.net/sprites/sword-shield/icon/pyukumuku.png,0771,Pyukumuku,Water,,410,55,60,130,30,130,5
929,https://img.pokemondb.net/sprites/sword-shield/icon/type-null.png,0772,Type: Null,Normal,,534,95,95,95,95,95,59
930,https://img.pokemondb.net/sprites/sword-shield/icon/silvally.png,0773,Silvally,Normal,,570,95,95,95,95,95,95
931,https://img.pokemondb.net/sprites/sword-shield/icon/minior-meteor.png,0774,Minior Meteor Form,Rock,Flying,440,60,60,100,60,100,60
932,https://img.pokemondb.net/sprites/sword-shield/icon/minior-core.png,0774,Minior Core Form,Rock,Flying,500,60,100,60,100,60,120
933,https://img.pokemondb.net/sprites/sword-shield/icon/komala.png,0775,Komala,Normal,,480,65,115,65,75,95,65
934,https://img.pokemondb.net/sprites/sword-shield/icon/turtonator.png,0776,Turtonator,Fire,Dragon,485,60,78,135,91,85,36
935,https://img.pokemondb.net/sprites/sword-shield/icon/togedemaru.png,0777,Togedemaru,Electric,Steel,435,65,98,63,40,73,96
936,https://img.pokemondb.net/sprites/sword-shield/icon/mimikyu.png,0778,Mimikyu,Ghost,Fairy,476,55,90,80,50,105,96
937,https://img.pokemondb.net/sprites/sword-shield/icon/bruxish.png,0779,Bruxish,Water,Psychic,475,68,105,70,70,70,92
938,https://img.pokemondb.net/sprites/sword-shield/icon/drampa.png,0780,Drampa,Normal,Dragon,485,78,60,85,135,91,36
939,https://img.pokemondb.net/sprites/sword-shield/icon/dhelmise.png,0781,Dhelmise,Ghost,Grass,517,70,131,100,86,90,40
940,https://img.pokemondb.net/sprites/sword-shield/icon/jangmo-o.png,0782,Jangmo-o,Dragon,,300,45,55,65,45,45,45
941,https://img.pokemondb.net/sprites/sword-shield/icon/hakamo-o.png,0783,Hakamo-o,Dragon,Fighting,420,55,75,90,65,70,65
942,https://img.pokemondb.net/sprites/sword-shield/icon/kommo-o.png,0784,Kommo-o,Dragon,Fighting,600,75,110,125,100,105,85
943,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-koko.png,0785,Tapu Koko,Electric,Fairy,570,70,115,85,95,75,130
944,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-lele.png,0786,Tapu Lele,Psychic,Fairy,570,70,85,75,130,115,95
945,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-bulu.png,0787,Tapu Bulu,Grass,Fairy,570,70,130,115,85,95,75
946,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-fini.png,0788,Tapu Fini,Water,Fairy,570,70,75,115,95,130,85
947,https://img.pokemondb.net/sprites/sword-shield/icon/cosmog.png,0789,Cosmog,Psychic,,200,43,29,31,29,31,37
948,https://img.pokemondb.net/sprites/sword-shield/icon/cosmoem.png,0790,Cosmoem,Psychic,,400,43,29,131,29,131,37
949,https://img.pokemondb.net/sprites/sword-shield/icon/solgaleo.png,0791,Solgaleo,Psychic,Steel,680,137,137,107,113,89,97
950,https://img.pokemondb.net/sprites/sword-shield/icon/lunala.png,0792,Lunala,Psychic,Ghost,680,137,113,89,137,107,97
951,https://img.pokemondb.net/sprites/sword-shield/icon/nihilego.png,0793,Nihilego,Rock,Poison,570,109,53,47,127,131,103
952,https://img.pokemondb.net/sprites/sword-shield/icon/buzzwole.png,0794,Buzzwole,Bug,Fighting,570,107,139,139,53,53,79
953,https://img.pokemondb.net/sprites/sword-shield/icon/pheromosa.png,0795,Pheromosa,Bug,Fighting,570,71,137,37,137,37,151
954,https://img.pokemondb.net/sprites/sword-shield/icon/xurkitree.png,0796,Xurkitree,Electric,,570,83,89,71,173,71,83
955,https://img.pokemondb.net/sprites/sword-shield/icon/celesteela.png,0797,Celesteela,Steel,Flying,570,97,101,103,107,101,61
956,https://img.pokemondb.net/sprites/sword-shield/icon/kartana.png,0798,Kartana,Grass,Steel,570,59,181,131,59,31,109
957,https://img.pokemondb.net/sprites/sword-shield/icon/guzzlord.png,0799,Guzzlord,Dark,Dragon,570,223,101,53,97,53,43
958,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma.png,0800,Necrozma,Psychic,,600,97,107,101,127,89,79
959,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dusk-mane.png,0800,Necrozma Dusk Mane Necrozma,Psychic,Steel,680,97,157,127,113,109,77
960,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dawn-wings.png,0800,Necrozma Dawn Wings Necrozma,Psychic,Ghost,680,97,113,109,157,127,77
961,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-ultra.png,0800,Necrozma Ultra Necrozma,Psychic,Dragon,754,97,167,97,167,97,129
962,https://img.pokemondb.net/sprites/sword-shield/icon/magearna.png,0801,Magearna,Steel,Fairy,600,80,95,115,130,115,65
963,https://img.pokemondb.net/sprites/sword-shield/icon/marshadow.png,0802,Marshadow,Fighting,Ghost,600,90,125,80,90,90,125
964,https://img.pokemondb.net/sprites/sword-shield/icon/poipole.png,0803,Poipole,Poison,,420,67,73,67,73,67,73
965,https://img.pokemondb.net/sprites/sword-shield/icon/naganadel.png,0804,Naganadel,Poison,Dragon,540,73,73,73,127,73,121
966,https://img.pokemondb.net/sprites/sword-shield/icon/stakataka.png,0805,Stakataka,Rock,Steel,570,61,131,211,53,101,13
967,https://img.pokemondb.net/sprites/sword-shield/icon/blacephalon.png,0806,Blacephalon,Fire,Ghost,570,53,127,53,151,79,107
968,https://img.pokemondb.net/sprites/sword-shield/icon/zeraora.png,0807,Zeraora,Electric,,600,88,112,75,102,80,143
969,https://img.pokemondb.net/sprites/sword-shield/icon/meltan.png,0808,Meltan,Steel,,300,46,65,65,55,35,34
970,https://img.pokemondb.net/sprites/sword-shield/icon/melmetal.png,0809,Melmetal,Steel,,600,135,143,143,80,65,34
971,https://img.pokemondb.net/sprites/sword-shield/icon/grookey.png,0810,Grookey,Grass,,310,50,65,50,40,40,65
972,https://img.pokemondb.net/sprites/sword-shield/icon/thwackey.png,0811,Thwackey,Grass,,420,70,85,70,55,60,80
973,https://img.pokemondb.net/sprites/sword-shield/icon/rillaboom.png,0812,Rillaboom,Grass,,530,100,125,90,60,70,85
974,https://img.pokemondb.net/sprites/sword-shield/icon/scorbunny.png,0813,Scorbunny,Fire,,310,50,71,40,40,40,69
975,https://img.pokemondb.net/sprites/sword-shield/icon/raboot.png,0814,Raboot,Fire,,420,65,86,60,55,60,94
976,https://img.pokemondb.net/sprites/sword-shield/icon/cinderace.png,0815,Cinderace,Fire,,530,80,116,75,65,75,119
977,https://img.pokemondb.net/sprites/sword-shield/icon/sobble.png,0816,Sobble,Water,,310,50,40,40,70,40,70
978,https://img.pokemondb.net/sprites/sword-shield/icon/drizzile.png,0817,Drizzile,Water,,420,65,60,55,95,55,90
979,https://img.pokemondb.net/sprites/sword-shield/icon/inteleon.png,0818,Inteleon,Water,,530,70,85,65,125,65,120
980,https://img.pokemondb.net/sprites/sword-shield/icon/skwovet.png,0819,Skwovet,Normal,,275,70,55,55,35,35,25
981,https://img.pokemondb.net/sprites/sword-shield/icon/greedent.png,0820,Greedent,Normal,,460,120,95,95,55,75,20
982,https://img.pokemondb.net/sprites/sword-shield/icon/rookidee.png,0821,Rookidee,Flying,,245,38,47,35,33,35,57
983,https://img.pokemondb.net/sprites/sword-shield/icon/corvisquire.png,0822,Corvisquire,Flying,,365,68,67,55,43,55,77
984,https://img.pokemondb.net/sprites/sword-shield/icon/corviknight.png,0823,Corviknight,Flying,Steel,495,98,87,105,53,85,67
985,https://img.pokemondb.net/sprites/sword-shield/icon/blipbug.png,0824,Blipbug,Bug,,180,25,20,20,25,45,45
986,https://img.pokemondb.net/sprites/sword-shield/icon/dottler.png,0825,Dottler,Bug,Psychic,335,50,35,80,50,90,30
987,https://img.pokemondb.net/sprites/sword-shield/icon/orbeetle.png,0826,Orbeetle,Bug,Psychic,505,60,45,110,80,120,90
988,https://img.pokemondb.net/sprites/sword-shield/icon/nickit.png,0827,Nickit,Dark,,245,40,28,28,47,52,50
989,https://img.pokemondb.net/sprites/sword-shield/icon/thievul.png,0828,Thievul,Dark,,455,70,58,58,87,92,90
990,https://img.pokemondb.net/sprites/sword-shield/icon/gossifleur.png,0829,Gossifleur,Grass,,250,40,40,60,40,60,10
991,https://img.pokemondb.net/sprites/sword-shield/icon/eldegoss.png,0830,Eldegoss,Grass,,460,60,50,90,80,120,60
992,https://img.pokemondb.net/sprites/sword-shield/icon/wooloo.png,0831,Wooloo,Normal,,270,42,40,55,40,45,48
993,https://img.pokemondb.net/sprites/sword-shield/icon/dubwool.png,0832,Dubwool,Normal,,490,72,80,100,60,90,88
994,https://img.pokemondb.net/sprites/sword-shield/icon/chewtle.png,0833,Chewtle,Water,,284,50,64,50,38,38,44
995,https://img.pokemondb.net/sprites/sword-shield/icon/drednaw.png,0834,Drednaw,Water,Rock,485,90,115,90,48,68,74
996,https://img.pokemondb.net/sprites/sword-shield/icon/yamper.png,0835,Yamper,Electric,,270,59,45,50,40,50,26
997,https://img.pokemondb.net/sprites/sword-shield/icon/boltund.png,0836,Boltund,Electric,,490,69,90,60,90,60,121
998,https://img.pokemondb.net/sprites/sword-shield/icon/rolycoly.png,0837,Rolycoly,Rock,,240,30,40,50,40,50,30
999,https://img.pokemondb.net/sprites/sword-shield/icon/carkol.png,0838,Carkol,Rock,Fire,410,80,60,90,60,70,50
1000,https://img.pokemondb.net/sprites/sword-shield/icon/coalossal.png,0839,Coalossal,Rock,Fire,510,110,80,120,80,90,30
1001,https://img.pokemondb.net/sprites/sword-shield/icon/applin.png,0840,Applin,Grass,Dragon,260,40,40,80,40,40,20
1002,https://img.pokemondb.net/sprites/sword-shield/icon/flapple.png,0841,Flapple,Grass,Dragon,485,70,110,80,95,60,70
1003,https://img.pokemondb.net/sprites/sword-shield/icon/appletun.png,0842,Appletun,Grass,Dragon,485,110,85,80,100,80,30
1004,https://img.pokemondb.net/sprites/sword-shield/icon/silicobra.png,0843,Silicobra,Ground,,315,52,57,75,35,50,46
1005,https://img.pokemondb.net/sprites/sword-shield/icon/sandaconda.png,0844,Sandaconda,Ground,,510,72,107,125,65,70,71
1006,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,0845,Cramorant,Flying,Water,475,70,85,55,85,95,85
1007,https://img.pokemondb.net/sprites/sword-shield/icon/arrokuda.png,0846,Arrokuda,Water,,280,41,63,40,40,30,66
1008,https://img.pokemondb.net/sprites/sword-shield/icon/barraskewda.png,0847,Barraskewda,Water,,490,61,123,60,60,50,136
1009,https://img.pokemondb.net/sprites/sword-shield/icon/toxel.png,0848,Toxel,Electric,Poison,242,40,38,35,54,35,40
1010,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-amped.png,0849,Toxtricity Amped Form,Electric,Poison,502,75,98,70,114,70,75
1011,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-low-key.png,0849,Toxtricity Low Key Form,Electric,Poison,502,75,98,70,114,70,75
1012,https://img.pokemondb.net/sprites/sword-shield/icon/sizzlipede.png,0850,Sizzlipede,Fire,Bug,305,50,65,45,50,50,45
1013,https://img.pokemondb.net/sprites/sword-shield/icon/centiskorch.png,0851,Centiskorch,Fire,Bug,525,100,115,65,90,90,65
1014,https://img.pokemondb.net/sprites/sword-shield/icon/clobbopus.png,0852,Clobbopus,Fighting,,310,50,68,60,50,50,32
1015,https://img.pokemondb.net/sprites/sword-shield/icon/grapploct.png,0853,Grapploct,Fighting,,480,80,118,90,70,80,42
1016,https://img.pokemondb.net/sprites/sword-shield/icon/sinistea.png,0854,Sinistea,Ghost,,308,40,45,45,74,54,50
1017,https://img.pokemondb.net/sprites/sword-shield/icon/polteageist.png,0855,Polteageist,Ghost,,508,60,65,65,134,114,70
1018,https://img.pokemondb.net/sprites/sword-shield/icon/hatenna.png,0856,Hatenna,Psychic,,265,42,30,45,56,53,39
1019,https://img.pokemondb.net/sprites/sword-shield/icon/hattrem.png,0857,Hattrem,Psychic,,370,57,40,65,86,73,49
1020,https://img.pokemondb.net/sprites/sword-shield/icon/hatterene.png,0858,Hatterene,Psychic,Fairy,510,57,90,95,136,103,29
1021,https://img.pokemondb.net/sprites/sword-shield/icon/impidimp.png,0859,Impidimp,Dark,Fairy,265,45,45,30,55,40,50
1022,https://img.pokemondb.net/sprites/sword-shield/icon/morgrem.png,0860,Morgrem,Dark,Fairy,370,65,60,45,75,55,70
1023,https://img.pokemondb.net/sprites/sword-shield/icon/grimmsnarl.png,0861,Grimmsnarl,Dark,Fairy,510,95,120,65,95,75,60
1024,https://img.pokemondb.net/sprites/sword-shield/icon/obstagoon.png,0862,Obstagoon,Dark,Normal,520,93,90,101,60,81,95
1025,https://img.pokemondb.net/sprites/sword-shield/icon/perrserker.png,0863,Perrserker,Steel,,440,70,110,100,50,60,50
1026,https://img.pokemondb.net/sprites/sword-shield/icon/cursola.png,0864,Cursola,Ghost,,510,60,95,50,145,130,30
1027,https://img.pokemondb.net/sprites/sword-shield/icon/sirfetchd.png,0865,Sirfetch'd,Fighting,,507,62,135,95,68,82,65
1028,https://img.pokemondb.net/sprites/sword-shield/icon/mr-rime.png,0866,Mr. Rime,Ice,Psychic,520,80,85,75,110,100,70
1029,https://img.pokemondb.net/sprites/sword-shield/icon/runerigus.png,0867,Runerigus,Ground,Ghost,483,58,95,145,50,105,30
1030,https://img.pokemondb.net/sprites/sword-shield/icon/milcery.png,0868,Milcery,Fairy,,270,45,40,40,50,61,34
1031,https://img.pokemondb.net/sprites/sword-shield/icon/alcremie.png,0869,Alcremie,Fairy,,495,65,60,75,110,121,64
1032,https://img.pokemondb.net/sprites/sword-shield/icon/falinks.png,0870,Falinks,Fighting,,470,65,100,100,70,60,75
1033,https://img.pokemondb.net/sprites/sword-shield/icon/pincurchin.png,0871,Pincurchin,Electric,,435,48,101,95,91,85,15
1034,https://img.pokemondb.net/sprites/sword-shield/icon/snom.png,0872,Snom,Ice,Bug,185,30,25,35,45,30,20
1035,https://img.pokemondb.net/sprites/sword-shield/icon/frosmoth.png,0873,Frosmoth,Ice,Bug,475,70,65,60,125,90,65
1036,https://img.pokemondb.net/sprites/sword-shield/icon/stonjourner.png,0874,Stonjourner,Rock,,470,100,125,135,20,20,70
1037,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-ice.png,0875,Eiscue Ice Face,Ice,,470,75,80,110,65,90,50
1038,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-noice.png,0875,Eiscue Noice Face,Ice,,470,75,80,70,65,50,130
1039,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-male.png,0876,Indeedee Male,Psychic,Normal,475,60,65,55,105,95,95
1040,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-female.png,0876,Indeedee Female,Psychic,Normal,475,70,55,65,95,105,85
1041,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-full-belly.png,0877,Morpeko Full Belly Mode,Electric,Dark,436,58,95,58,70,58,97
1042,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-hangry.png,0877,Morpeko Hangry Mode,Electric,Dark,436,58,95,58,70,58,97
1043,https://img.pokemondb.net/sprites/sword-shield/icon/cufant.png,0878,Cufant,Steel,,330,72,80,49,40,49,40
1044,https://img.pokemondb.net/sprites/sword-shield/icon/copperajah.png,0879,Copperajah,Steel,,500,122,130,69,80,69,30
1045,https://img.pokemondb.net/sprites/sword-shield/icon/dracozolt.png,0880,Dracozolt,Electric,Dragon,505,90,100,90,80,70,75
1046,https://img.pokemondb.net/sprites/sword-shield/icon/arctozolt.png,0881,Arctozolt,Electric,Ice,505,90,100,90,90,80,55
1047,https://img.pokemondb.net/sprites/sword-shield/icon/dracovish.png,0882,Dracovish,Water,Dragon,505,90,90,100,70,80,75
1048,https://img.pokemondb.net/sprites/sword-shield/icon/arctovish.png,0883,Arctovish,Water,Ice,505,90,90,100,80,90,55
1049,https://img.pokemondb.net/sprites/sword-shield/icon/duraludon.png,0884,Duraludon,Steel,Dragon,535,70,95,115,120,50,85
1050,https://img.pokemondb.net/sprites/sword-shield/icon/dreepy.png,0885,Dreepy,Dragon,Ghost,270,28,60,30,40,30,82
1051,https://img.pokemondb.net/sprites/sword-shield/icon/drakloak.png,0886,Drakloak,Dragon,Ghost,410,68,80,50,60,50,102
1052,https://img.pokemondb.net/sprites/sword-shield/icon/dragapult.png,0887,Dragapult,Dragon,Ghost,600,88,120,75,100,75,142
1053,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-hero.png,0888,Zacian Hero of Many Battles,Fairy,,660,92,120,115,80,115,138
1054,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-crowned.png,0888,Zacian Crowned Sword,Fairy,Steel,700,92,150,115,80,115,148
1055,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-hero.png,0889,Zamazenta Hero of Many Battles,Fighting,,660,92,120,115,80,115,138
1056,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-crowned.png,0889,Zamazenta Crowned Shield,Fighting,Steel,700,92,120,140,80,140,128
1057,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus.png,0890,Eternatus,Poison,Dragon,690,140,85,95,145,95,130
1058,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus-eternamax.png,0890,Eternatus Eternamax,Poison,Dragon,1125,255,115,250,125,250,130
1059,https://img.pokemondb.net/sprites/sword-shield/icon/kubfu.png,0891,Kubfu,Fighting,,385,60,90,60,53,50,72
1060,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-single-strike.png,0892,Urshifu Single Strike Style,Fighting,Dark,550,100,130,100,63,60,97
